,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
11261,12638,C,4,H,7,NO,2,,,,,,,,,
11262,12639,C,5,H,9,NO,2,,,,,,,,,
11263,12640,C,6,H,11,NO,2,,,,,,,,,
11264,12641,C,7,H,13,NO,2,,,,,,,,,
11265,12642,C,4,H,7,ClO,,,,,,,,,,
11266,12643,C,13,H,19,NO,2,,,,,,,,,
11267,12644,C,11,H,13,Cl,2,NO,2,,,,,,,
11268,12645,C,15,H,24,N,2,O,,,,,,,,
11269,12646,C,17,H,28,N,2,O,,,,,,,,
11270,12647,C,4,H,9,NO,3,,,,,,,,,
11271,12648,C,8,H,9,Cl,,,,,,,,,,
11272,12649,C,10,H,12,O,2,,,,,,,,,
11273,12650,C,10,H,13,NO,3,,,,,,,,,
11274,12651,C,7,H,8,O,3,,,,,,,,,
11275,12652,C,11,H,12,ClN,5,,,,,,,,,
11276,12653,C,10,H,12,ClNO,2,,,,,,,,,
11277,12654,C,8,H,15,N,5,O,,,,,,,,
11278,12655,C,12,H,17,NO,2,,,,,,,,,
11279,12656,C,7,H,13,N,3,,,,,,,,,
11280,12657,C,7,H,13,NO,,,,,,,,,,
11281,12658,C,10,H,16,,,,,,,,,,,
11282,12659,C,6,H,12,,,,,,,,,,,
11283,12660,CH,4,N,4,O,,,,,,,,,,
11284,12661,C,4,H,4,O,2,,,,,,,,,
11285,12662,C,7,H,8,O,2,,,,,,,,,
11286,12664,C,3,F,3,N,3,,,,,,,,,
11287,12665,C,5,H,9,NO,,,,,,,,,,
11288,12666,C,4,H,7,Cl,2,F,3,Si,,,,,,
11289,12667,C,6,H,12,FNO,,,,,,,,,,
11290,12668,C,12,H,18,,,,,,,,,,,
11291,12669,CH,4,,,,,,,,,,,,,
11292,12670,CH,3,ClMg,,,,,,,,,,,,
11293,12671,CH,3,Cl,2,OP,,,,,,,,,,
11294,12672,C,3,H,3,F,3,,,,,,,,,
11295,12673,C,2,H,6,Cl,2,NOP,,,,,,,,
11296,12674,C,6,H,10,O,5,,,,,,,,,
11297,12675,C,5,F,12,,,,,,,,,,,
11298,12676,C,3,H,4,BrF,3,O,,,,,,,,
11299,12677,C,10,H,12,F,6,O,5,,,,,,,
11300,12678,C,9,H,10,F,6,O,4,,,,,,,
11301,12679,C,6,H,18,N,3,OP,,,,,,,,
11302,12680,C,4,Cl,6,O,,,,,,,,,,
11303,12681,C,7,H,12,O,4,,,,,,,,,
11304,12683,C,9,H,18,O,3,,,,,,,,,
11305,12684,C,8,H,20,O,6,P,2,,,,,,,
11306,12685,C,5,H,13,O,3,P,,,,,,,,
11307,12686,C,16,H,33,ClNNaO,2,,,,,,,,,
11308,12687,C,16,H,34,NO,2,+,,,,,,,,
11309,12688,C,8,H,18,Cl,2,Sn,,,,,,,,
11310,12689,C,2,H,5,AsBr,2,,,,,,,,,
11311,12690,C,3,H,6,AsN,,,,,,,,,,
11312,12691,C,3,H,3,ClO,,,,,,,,,,
11313,12692,C,2,H,3,BrCl,2,,,,,,,,,
11314,12693,C,4,H,5,ClO,,,,,,,,,,
11315,12694,C,2,H,3,Cl,2,NO,,,,,,,,
11316,12695,CF,3,COCF,3,,,,,,,,,,,
11317,12696,C,8,H,19,OP,,,,,,,,,,
11318,12697,C,4,H,9,AsCl,2,,,,,,,,,
11319,12698,C,5,H,12,O,2,,,,,,,,,
11320,12699,C,2,H,5,N,3,O,2,,,,,,,
11321,12700,C,7,H,12,O,,,,,,,,,,
11322,12701,C,5,H,3,F,5,O,2,,,,,,,
11323,12702,C,7,H,11,FO,4,,,,,,,,,
11324,12703,C,6,H,13,NO,,,,,,,,,,
11325,12704,C,6,H,13,NS,2,,,,,,,,,
11326,12705,C,4,H,10,AsCl,,,,,,,,,,
11327,12706,CH,4,N,2,O,3,,,,,,,,,
11328,12707,C,6,H,6,F,3,NO,3,,,,,,,
11329,12708,C,5,H,7,ClO,2,,,,,,,,,
11330,12709,C,5,H,11,NO,2,,,,,,,,,
11331,12710,C,54,H,99,AlO,6,,,,,,,,,
11332,12711,C,9,H,21,BO,3,,,,,,,,,
11333,12712,C,12,H,27,BO,3,,,,,,,,,
11334,12713,C,12,H,22,O,2,,,,,,,,,
11335,12714,C,5,H,12,AsCl,,,,,,,,,,
11336,12715,C,5,H,12,N,2,O,,,,,,,,
11337,12716,C,6,H,10,O,2,,,,,,,,,
11338,12717,C,3,H,5,NO,4,,,,,,,,,
11339,12718,C,4,H,5,NO,2,S,,,,,,,,
11340,12719,C,7,H,13,FO,,,,,,,,,,
11341,12720,C,4,H,4,,,,,,,,,,,
11342,12721,C,7,H,14,,,,,,,,,,,
11343,12722,C,3,H,2,F,6,,,,,,,,,
11344,12723,C,7,H,10,O,,,,,,,,,,
11345,12724,C,6,H,12,,,,,,,,,,,
11346,12725,C,4,H,10,N,2,O,,,,,,,,
11347,12726,C,8,H,18,Hg,,,,,,,,,,
11348,12727,C,4,H,9,AsCl,2,,,,,,,,,
11349,12728,C,4,H,11,As,,,,,,,,,,
11350,12729,C,13,H,24,O,2,,,,,,,,,
11351,12730,C,5,H,11,AsCl,2,,,,,,,,,
11352,12731,C,5,H,13,As,,,,,,,,,,
11353,12732,C,6,H,10,,,,,,,,,,,
11354,12733,C,4,H,9,ClS,,,,,,,,,,
11355,12734,C,7,H,14,N,2,,,,,,,,,
11356,12735,C,8,H,19,N,,,,,,,,,,
11357,12736,C,12,H,22,O,4,,,,,,,,,
11358,12737,C,4,H,9,ClOS,,,,,,,,,,
11359,12738,C,42,H,82,O,4,S,,,,,,,,
11360,12739,C,7,H,14,F,2,,,,,,,,,
11361,12740,C,7,H,13,FO,,,,,,,,,,
11362,12741,C,10,H,20,O,,,,,,,,,,
11363,12742,C,9,H,19,Br,,,,,,,,,,
11364,12743,C,10,H,22,O,,,,,,,,,,
11365,12744,C,11,H,23,Br,,,,,,,,,,
11366,12745,C,18,H,34,O,2,,,,,,,,,
11367,12746,C,6,H,10,,,,,,,,,,,
11368,12747,C,4,H,5,NS,,,,,,,,,,
11369,12748,C,4,H,5,NS,,,,,,,,,,
11370,12749,C,4,H,6,N,2,,,,,,,,,
11371,12750,C,5,H,9,N,,,,,,,,,,
11372,12751,C,5,H,7,ClO,,,,,,,,,,
11373,12752,C,6,H,8,Si,,,,,,,,,,
11374,12753,C,5,H,5,NO,,,,,,,,,,
11375,12754,C,6,H,4,BrCl,,,,,,,,,,
11376,12755,C,6,H,7,NO,,,,,,,,,,
11377,12756,C,6,H,10,O,2,,,,,,,,,
11378,12757,C,8,H,14,,,,,,,,,,,
11379,12758,C,5,H,2,Cl,4,,,,,,,,,
11380,12759,C,8,H,11,N,,,,,,,,,,
11381,12760,C,4,H,5,N,3,O,2,,,,,,,
11382,12761,C,6,H,5,AsBr,2,,,,,,,,,
11383,12762,C,6,H,5,AsCl,2,,,,,,,,,
11384,12763,C,9,H,18,,,,,,,,,,,
11385,12764,C,6,H,6,N,2,O,,,,,,,,
11386,12765,C,7,H,8,OS,,,,,,,,,,
11387,12766,C,8,H,16,O,,,,,,,,,,
11388,12767,C,4,F,6,,,,,,,,,,,
11389,12768,C,9,H,15,Br,,,,,,,,,,
11390,12769,C,9,H,12,O,,,,,,,,,,
11391,12770,C,6,H,4,Cl,2,IN,,,,,,,,
11392,12771,C,6,H,2,Cl,2,O,2,,,,,,,
11393,12772,C,8,H,10,ClN,,,,,,,,,,
11394,12773,C,7,H,7,NO,2,,,,,,,,,
11395,12774,C,5,H,3,NO,4,,,,,,,,,
11396,12775,C,9,H,12,O,,,,,,,,,,
11397,12776,C,5,H,5,Cl,2,N,3,,,,,,,
11398,12777,C,8,H,14,O,2,,,,,,,,,
11399,12778,C,6,H,6,N,2,O,2,,,,,,,
11400,12779,C,8,H,10,S,2,,,,,,,,,
11401,12780,C,8,H,10,O,2,,,,,,,,,
11402,12781,C,6,H,5,NO,3,,,,,,,,,
11403,12782,C,8,H,16,N,2,,,,,,,,,
11404,12783,C,9,H,14,O,2,,,,,,,,,
11405,12784,C,11,H,16,,,,,,,,,,,
11406,12785,C,9,H,12,O,2,,,,,,,,,
11407,12786,C,6,H,3,F,4,N,,,,,,,,
11408,12787,C,7,H,8,O,4,,,,,,,,,
11409,12788,C,7,H,7,NO,3,,,,,,,,,
11410,12790,C,5,H,4,FN,5,,,,,,,,,
11411,12791,C,8,H,10,N,2,O,,,,,,,,
11412,12792,C,5,H,4,N,2,O,4,,,,,,,
11413,12793,C,6,H,7,O,4,P,,,,,,,,
11414,12795,C,7,H,10,ClN,3,,,,,,,,,
11415,12796,C,7,H,8,N,2,O,2,,,,,,,
11416,12797,C,9,H,11,NO,,,,,,,,,,
11417,12798,C,8,H,13,NO,3,,,,,,,,,
11418,12799,C,8,H,12,N,2,O,2,,,,,,,
11419,12800,C,12,H,20,,,,,,,,,,,
11420,12801,C,9,H,6,O,3,,,,,,,,,
11421,12802,C,10,H,9,NO,,,,,,,,,,
11422,12803,C,10,H,16,N,2,,,,,,,,,
11423,12804,C,7,H,6,N,4,O,,,,,,,,
11424,12805,C,8,H,10,FN,3,,,,,,,,,
11425,12806,C,4,H,4,F,3,N,5,,,,,,,
11426,12807,C,9,H,9,NO,2,,,,,,,,,
11427,12809,C,7,H,11,N,3,O,2,,,,,,,
11428,12810,C,10,H,18,O,2,,,,,,,,,
11429,12811,C,7,H,8,N,2,O,2,S,,,,,,
11430,12812,C,8,H,11,N,3,O,,,,,,,,
11431,12813,C,10,H,18,O,2,,,,,,,,,
11432,12814,C,5,Cl,8,,,,,,,,,,,
11433,12815,C,5,Cl,2,F,6,,,,,,,,,
11434,12816,C,9,H,14,N,2,O,2,,,,,,,
11435,12817,C,9,H,14,N,2,O,2,,,,,,,
11436,12818,C,8,H,10,BrNO,2,S,,,,,,,,
11437,12819,C,11,H,8,O,2,,,,,,,,,
11438,12820,C,9,H,10,O,4,,,,,,,,,
11439,12821,C,8,H,7,FO,3,S,,,,,,,,
11440,12822,C,10,H,15,NO,2,,,,,,,,,
11441,12823,C,10,H,8,N,2,O,,,,,,,,
11442,12825,C,10,H,13,NO,2,,,,,,,,,
11443,12826,C,9,H,11,NO,3,,,,,,,,,
11444,12827,C,8,H,12,N,2,O,2,S,,,,,,
11445,12828,C,7,H,6,N,2,O,4,,,,,,,
11446,12829,C,4,F,8,S,2,,,,,,,,,
11447,12830,C,9,H,14,N,2,O,3,,,,,,,
11448,12831,C,9,H,14,N,2,O,3,,,,,,,
11449,12832,C,11,H,13,ClN,2,,,,,,,,,
11450,12833,C,11,H,13,ClN,2,,,,,,,,,
11451,12834,C,11,H,13,FN,2,,,,,,,,,
11452,12835,C,11,H,13,NO,2,,,,,,,,,
11453,12836,C,12,H,10,AsCl,,,,,,,,,,
11454,12837,C,13,H,16,O,,,,,,,,,,
11455,12838,C,10,H,2,N,4,,,,,,,,,
11456,12839,C,10,H,12,ClNO,2,,,,,,,,,
11457,12840,C,8,H,5,NO,5,,,,,,,,,
11458,12841,C,12,H,18,O,2,,,,,,,,,
11459,12842,C,12,H,10,O,2,,,,,,,,,
11460,12843,C,10,H,12,ClNO,2,,,,,,,,,
11461,12844,C,12,H,22,O,2,,,,,,,,,
11462,12845,C,9,H,13,N,3,O,2,,,,,,,
11463,12847,C,10,H,16,N,2,O,3,,,,,,,
11464,12848,C,11,H,16,N,2,O,2,,,,,,,
11465,12849,C,10,H,16,N,2,O,3,,,,,,,
11466,12850,C,10,H,16,N,2,O,3,,,,,,,
11467,12851,C,12,H,15,ClN,2,,,,,,,,,
11468,12852,C,10,H,13,N,5,,,,,,,,,
11469,12853,C,11,H,11,N,3,O,,,,,,,,
11470,12854,C,13,H,10,O,2,,,,,,,,,
11471,12855,C,13,H,10,N,2,,,,,,,,,
11472,12856,C,12,H,8,N,2,S,,,,,,,,
11473,12857,C,10,H,13,FN,2,O,2,,,,,,,
11474,12858,C,13,H,10,O,2,,,,,,,,,
11475,12859,C,5,F,7,N,3,,,,,,,,,
11476,12860,C,15,H,24,,,,,,,,,,,
11477,12861,C,9,H,6,F,2,N,4,,,,,,,
11478,12862,C,9,H,5,F,2,N,3,S,,,,,,
11479,12863,C,11,H,16,N,2,O,3,,,,,,,
11480,12864,C,11,H,16,N,2,O,3,,,,,,,
11481,12865,C,12,H,18,N,2,O,2,,,,,,,
11482,12866,C,11,H,18,N,2,O,3,,,,,,,
11483,12867,C,14,H,20,O,2,,,,,,,,,
11484,12868,C,8,Cl,6,O,2,,,,,,,,,
11485,12869,C,9,H,8,ClN,3,O,3,,,,,,,
11486,12870,C,13,H,10,ClNO,,,,,,,,,,
11487,12871,C,8,H,12,F,3,N,5,,,,,,,
11488,12872,C,8,H,8,N,4,O,4,,,,,,,
11489,12873,C,13,H,13,N,3,,,,,,,,,
11490,12874,C,13,H,13,N,3,,,,,,,,,
11491,12875,C,12,H,12,N,2,S,2,,,,,,,
11492,12876,C,12,H,10,INO,3,,,,,,,,,
11493,12877,C,12,H,10,I+,,,,,,,,,,
11494,12878,C,9,H,14,N,4,O,4,,,,,,,
11495,12879,C,9,H,13,N,3,O,,,,,,,,
11496,12880,C,12,H,16,N,2,O,3,,,,,,,
11497,12881,C,12,H,18,N,2,O,3,,,,,,,
11498,12884,C,14,H,9,NO,2,,,,,,,,,
11499,12885,C,13,H,8,Br,3,N,,,,,,,,
11500,12886,C,14,H,12,FNO,,,,,,,,,,
11501,12887,C,14,H,12,FNO,,,,,,,,,,
11502,12888,C,14,H,10,N,2,O,,,,,,,,
11503,12889,C,9,H,4,F,6,O,2,,,,,,,
11504,12890,C,15,H,11,BrO,2,,,,,,,,,
11505,12891,C,14,H,15,N,3,O,,,,,,,,
11506,12892,C,10,H,16,N,2,O,2,S,4,,,,,
11507,12893,C,14,H,12,O,4,,,,,,,,,
11508,12894,C,11,H,13,N,3,O,3,S,,,,,,
11509,12896,C,12,H,10,N,4,O,2,,,,,,,
11510,12897,C,14,H,16,N,2,O,3,,,,,,,
11511,12898,C,10,H,13,Cl,2,FN,2,O,2,S,2,,,
11512,12899,C,13,H,14,Cl,2,N,2,O,2,,,,,
11513,12900,C,12,H,8,N,2,O,5,,,,,,,
11514,12901,C,11,H,12,NO,4,PS,2,,,,,,,
11515,12902,C,18,H,30,O,,,,,,,,,,
11516,12903,C,14,H,11,FN,2,O,2,,,,,,,
11517,12904,C,13,H,14,Cl,2,N,2,O,2,,,,,
11518,12906,C,14,H,16,N,4,O,4,,,,,,,
11519,12907,C,14,H,15,N,3,O,,,,,,,,
11520,12908,C,13,H,15,Cl,2,NO,4,,,,,,,
11521,12909,C,16,H,13,N,3,S,,,,,,,,
11522,12910,C,16,H,25,FN,2,O,,,,,,,,
11523,12911,C,16,H,25,ClN,2,O,,,,,,,,
11524,12912,C,14,H,11,N,3,O,3,,,,,,,
11525,12913,C,13,H,10,N,4,O,3,,,,,,,
11526,12914,C,16,H,15,NO,3,,,,,,,,,
11527,12915,C,17,H,20,N,2,O,2,,,,,,,
11528,12917,C,16,H,13,ClN,2,O,2,,,,,,,
11529,12918,C,16,H,16,I,2,O,3,,,,,,,
11530,12920,C,16,H,13,N,3,O,2,,,,,,,
11531,12921,C,19,H,34,O,2,,,,,,,,,
11532,12922,C,17,H,26,N,2,O,3,,,,,,,
11533,12923,C,13,H,13,I,3,N,2,O,4,,,,,
11534,12924,C,17,H,19,NO,4,,,,,,,,,
11535,12925,C,17,H,15,N,3,O,2,,,,,,,
11536,12926,C,16,H,30,N,4,O,2,,,,,,,
11537,12927,C,15,H,26,N,4,O,4,S,,,,,,
11538,12928,C,9,H,13,N,3,O,,,,,,,,
11539,12929,C,16,H,28,N,4,O,4,S,,,,,,
11540,12930,C,10,H,15,N,3,O,,,,,,,,
11541,12931,C,17,H,22,N,2,O,4,,,,,,,
11542,12932,C,14,H,24,NO,4,PS,3,,,,,,,
11543,12933,C,13,H,18,ClN,3,O,4,S,2,,,,,
11544,12935,C,19,H,30,N,2,O,3,,,,,,,
11545,12936,C,19,H,28,N,2,O,3,,,,,,,
11546,12937,C,19,H,16,N,2,O,3,,,,,,,
11547,12938,C,19,H,16,N,2,O,4,,,,,,,
11548,12939,C,20,H,32,N,2,O,3,,,,,,,
11549,12940,C,20,H,32,N,2,O,3,,,,,,,
11550,12941,C,20,H,32,N,2,O,3,,,,,,,
11551,12942,C,20,H,20,N,2,O,3,,,,,,,
11552,12943,C,20,H,34,O,5,,,,,,,,,
11553,12944,C,21,H,34,N,2,O,3,,,,,,,
11554,12945,C,15,H,22,HgN,5,O,6,,,,,,,
11555,12946,C,8,H,12,HgNO,3,,,,,,,,,
11556,12947,C,18,H,28,ClN,3,O,5,S,,,,,,
11557,12948,C,20,H,26,N,2,O,6,S,,,,,,
11558,12949,C,22,H,28,N,2,O,3,,,,,,,
11559,12951,C,19,H,21,NOS,,,,,,,,,,
11560,12952,C,23,H,30,N,2,O,5,,,,,,,
11561,12953,C,23,H,32,O,7,,,,,,,,,
11562,12955,C,2,H,6,Cl,2,Sn,,,,,,,,
11563,12956,C,5,H,11,Cl,,,,,,,,,,
11564,12957,C,5,H,11,NO,,,,,,,,,,
11565,12958,C,3,H,9,O,3,P,,,,,,,,
11566,12959,C,2,H,7,O,2,PS,2,,,,,,,
11567,12960,C,12,H,30,O,13,P,4,,,,,,,
11568,12961,C,2,H,5,NOS,,,,,,,,,,
11569,12962,C,2,H,6,N,2,O,,,,,,,,
11570,12963,C,2,BrClF,2,,,,,,,,,,,
11571,12964,C,6,H,10,O,,,,,,,,,,
11572,12965,C,5,H,11,NO,,,,,,,,,,
11573,12966,C,10,H,18,O,4,,,,,,,,,
11574,12967,C,3,H,7,N,3,O,2,,,,,,,
11575,12968,C,9,H,19,NOS,,,,,,,,,,
11576,12969,C,6,H,12,,,,,,,,,,,
11577,12970,C,6,H,12,,,,,,,,,,,
11578,12971,C,4,H,6,Cl,2,,,,,,,,,
11579,12972,C,11,H,20,O,4,,,,,,,,,
11580,12973,C,6,H,13,NO,,,,,,,,,,
11581,12974,C,8,H,10,O,3,,,,,,,,,
11582,12975,C,9,H,19,NO,,,,,,,,,,
11583,12976,C,3,H,6,N,2,O,3,,,,,,,
11584,12977,C,4,H,11,O,3,P,,,,,,,,
11585,12978,C,18,H,34,O,4,,,,,,,,,
11586,12979,C,16,H,30,O,4,,,,,,,,,
11587,12980,C,6,H,6,O,4,,,,,,,,,
11588,12981,C,7,H,16,O,2,,,,,,,,,
11589,12982,C,2,H,4,BrF,,,,,,,,,,
11590,12983,C,2,H,4,ClF,,,,,,,,,,
11591,12984,C,7,H,14,,,,,,,,,,,
11592,12985,C,6,H,13,NO,,,,,,,,,,
11593,12986,C,6,H,12,,,,,,,,,,,
11594,12987,C,6,H,10,,,,,,,,,,,
11595,12988,C,5,H,10,O,,,,,,,,,,
11596,12989,C,7,H,14,O,3,,,,,,,,,
11597,12990,C,6,H,10,O,,,,,,,,,,
11598,12991,C,4,H,6,O,,,,,,,,,,
11599,12992,C,8,H,14,,,,,,,,,,,
11600,12993,C,5,H,8,O,,,,,,,,,,
11601,12994,C,4,H,2,N,2,,,,,,,,,
11602,12995,C,4,H,8,O,2,,,,,,,,,
11603,12996,C,8,H,16,KO,2,+,,,,,,,,
11604,12997,C,10,H,18,,,,,,,,,,,
11605,12998,C,8,H,14,O,3,,,,,,,,,
11606,12999,C,12,H,24,O,,,,,,,,,,
11607,13000,C,13,H,27,Br,,,,,,,,,,
11608,13001,C,20,H,38,,,,,,,,,,,
11609,13002,C,3,H,4,O,2,,,,,,,,,
11610,13003,C,5,H,11,N,,,,,,,,,,
11611,13004,C,5,H,8,O,,,,,,,,,,
11612,13005,C,6,H,8,O,2,,,,,,,,,
11613,13006,C,6,H,8,O,2,,,,,,,,,
11614,13007,C,7,H,15,N,,,,,,,,,,
11615,13008,C,6,H,12,O,2,,,,,,,,,
11616,13009,C,6,H,12,O,2,,,,,,,,,
11617,13010,C,6,H,6,O,3,,,,,,,,,
11618,13011,C,7,H,7,ClO,,,,,,,,,,
11619,13012,C,7,H,11,ClO,,,,,,,,,,
11620,13013,C,6,H,11,NO,2,,,,,,,,,
11621,13014,C,8,H,12,Si,,,,,,,,,,
11622,13015,C,7,H,4,ClN,,,,,,,,,,
11623,13016,C,8,H,10,S,,,,,,,,,,
11624,13017,C,7,H,13,NO,,,,,,,,,,
11625,13018,C,9,H,8,,,,,,,,,,,
11626,13019,C,7,H,5,NO,,,,,,,,,,
11627,13020,C,7,H,14,O,2,,,,,,,,,
11628,13021,C,6,H,9,N,3,,,,,,,,,
11629,13023,C,10,H,12,,,,,,,,,,,
11630,13024,C,10,H,10,,,,,,,,,,,
11631,13025,C,10,H,10,,,,,,,,,,,
11632,13026,C,7,H,8,O,3,,,,,,,,,
11633,13027,C,7,H,6,N,2,O,,,,,,,,
11634,13028,C,9,H,8,O,,,,,,,,,,
11635,13029,C,8,H,11,ClSi,,,,,,,,,,
11636,13030,C,10,H,12,,,,,,,,,,,
11637,13031,C,9,H,14,O,,,,,,,,,,
11638,13032,C,9,H,13,N,,,,,,,,,,
11639,13033,C,10,H,12,,,,,,,,,,,
11640,13034,C,9,H,12,O,,,,,,,,,,
11641,13035,C,9,H,19,N,,,,,,,,,,
11642,13036,C,11,H,14,,,,,,,,,,,
11643,13037,C,9,H,8,O,2,,,,,,,,,
11644,13038,C,6,H,5,Cl,2,O,2,P,,,,,,
11645,13039,C,7,H,7,FN,2,O,,,,,,,,
11646,13040,C,6,H,2,F,5,N,,,,,,,,
11647,13041,C,6,HF,5,O,,,,,,,,,,
11648,13042,C,6,HF,5,S,,,,,,,,,,
11649,13043,C,12,H,14,,,,,,,,,,,
11650,13044,C,7,H,6,BrNO,3,,,,,,,,,
11651,13045,C,5,H,5,F,6,NO,,,,,,,,
11652,13046,C,9,H,11,ClO,2,S,,,,,,,,
11653,13047,C,12,H,12,O,,,,,,,,,,
11654,13048,C,10,H,17,ClN,2,O,,,,,,,,
11655,13049,C,10,H,16,N,2,O,,,,,,,,
11656,13050,C,10,H,12,O,3,,,,,,,,,
11657,13051,C,11,H,16,O,2,,,,,,,,,
11658,13052,C,9,H,11,NO,3,,,,,,,,,
11659,13053,C,9,H,8,FNO,2,,,,,,,,,
11660,13054,C,6,H,2,F,8,,,,,,,,,
11661,13055,C,13,H,26,IN,,,,,,,,,,
11662,13056,C,13,H,26,N+,,,,,,,,,,
11663,13057,C,10,H,8,N,2,O,2,,,,,,,
11664,13058,C,14,H,12,,,,,,,,,,,
11665,13059,C,11,H,14,ClFN,2,,,,,,,,,
11666,13060,C,11,H,13,FN,2,,,,,,,,,
11667,13061,C,13,H,11,Br,,,,,,,,,,
11668,13062,C,8,H,12,N,4,O,2,,,,,,,
11669,13063,C,8,H,14,FN,5,,,,,,,,,
11670,13064,C,10,H,16,O,4,,,,,,,,,
11671,13065,C,15,H,16,,,,,,,,,,,
11672,13066,C,11,H,16,O,3,S,,,,,,,,
11673,13067,C,12,H,13,NO,2,,,,,,,,,
11674,13068,C,15,H,12,,,,,,,,,,,
11675,13069,C,14,H,11,N,,,,,,,,,,
11676,13070,C,15,H,14,,,,,,,,,,,
11677,13071,C,13,H,19,NO,,,,,,,,,,
11678,13072,C,12,H,17,NO,2,,,,,,,,,
11679,13073,C,14,H,14,Hg,,,,,,,,,,
11680,13074,C,11,H,14,N,2,O,3,,,,,,,
11681,13075,C,12,H,20,O,3,Si,,,,,,,,
11682,13076,C,16,H,14,,,,,,,,,,,
11683,13077,C,14,H,14,O,2,,,,,,,,,
11684,13078,C,13,H,9,Cl,3,,,,,,,,,
11685,13079,C,12,H,10,Cl,2,N,2,,,,,,,
11686,13080,C,14,H,21,NO,2,,,,,,,,,
11687,13081,C,11,H,16,ClO,2,PS,3,,,,,,,
11688,13082,C,13,H,12,N,2,O,3,,,,,,,
11689,13083,C,15,H,12,ClNO,,,,,,,,,,
11690,13084,C,14,H,10,O,4,,,,,,,,,
11691,13085,C,14,H,12,N,2,O,2,,,,,,,
11692,13086,C,15,H,16,N,2,O,,,,,,,,
11693,13087,C,14,H,21,FN,2,O,,,,,,,,
11694,13088,C,11,H,13,N,3,O,4,,,,,,,
11695,13089,C,14,H,9,Cl,5,,,,,,,,,
11696,13090,C,16,H,9,NO,2,,,,,,,,,
11697,13091,C,19,H,14,,,,,,,,,,,
11698,13092,C,18,H,13,N,,,,,,,,,,
11699,13095,C,11,H,12,F,3,NO,3,,,,,,,
11700,13096,C,11,H,10,Cl,3,NO,4,,,,,,,
11701,13097,C,18,H,15,OP,,,,,,,,,,
11702,13098,C,6,F,12,S,2,,,,,,,,,
11703,13099,C,16,H,14,O,4,,,,,,,,,
11704,13100,C,18,H,18,O,2,,,,,,,,,
11705,13101,C,18,H,24,N,2,,,,,,,,,
11706,13103,C,21,H,42,ClN,,,,,,,,,,
11707,13104,C,21,H,41,N,,,,,,,,,,
11708,13105,C,20,H,16,N,2,,,,,,,,,
11709,13106,C,20,H,14,BrF,,,,,,,,,,
11710,13107,C,20,H,14,BrCl,,,,,,,,,,
11711,13108,C,21,H,32,O,2,,,,,,,,,
11712,13109,C,21,H,28,O,2,,,,,,,,,
11713,13110,C,22,H,44,IN,,,,,,,,,,
11714,13111,C,22,H,44,N+,,,,,,,,,,
11715,13112,C,13,H,11,N,2,O,8,P,,,,,,
11716,13113,C,19,H,21,ClN,2,OS,,,,,,,,
11717,13116,C,16,H,20,N,4,O,5,,,,,,,
11718,13117,C,21,H,14,BrF,3,,,,,,,,,
11719,13118,C,14,H,12,N,6,O,6,,,,,,,
11720,13119,C,40,H,50,N,4,O,8,S,,,,,,
11721,13120,C,20,H,24,N,2,O,2,,,,,,,
11722,13121,C,26,H,26,OSi,2,,,,,,,,,
11723,13122,C,24,H,29,FN,2,O,2,,,,,,,
11724,13123,C,22,H,26,F,3,NO,6,,,,,,,
11725,13124,C,20,H,24,F,3,NO,2,,,,,,,
11726,13125,C,25,H,36,O,5,,,,,,,,,
11727,13126,C,26,H,38,O,4,,,,,,,,,
11728,13127,C,4,H,12,As,2,MgO,4,,,,,,,
11729,13128,C,4,H,12,N,2,,,,,,,,,
11730,13129,C,2,H,2,F,4,,,,,,,,,
11731,13130,CH,5,O,4,P,,,,,,,,,,
11732,13131,C,3,H,4,Cl,4,,,,,,,,,
11733,13132,C,2,HCl,2,F,3,,,,,,,,,
11734,13133,C,3,H,2,Cl,3,N,,,,,,,,
11735,13134,C,2,H,7,O,4,P,,,,,,,,
11736,13136,C,12,H,10,Ca,3,O,14,,,,,,,
11737,13137,C,6,H,6,O,7,Sr,,,,,,,,
11738,13138,C,12,H,27,OP,,,,,,,,,,
11739,13139,C,4,H,10,ClO,3,P,,,,,,,,
11740,13140,C,3,H,3,ClO,,,,,,,,,,
11741,13141,C,4,H,6,CaO,4,S,2,,,,,,,
11742,13142,C,4,H,7,BrO,,,,,,,,,,
11743,13143,C,5,H,8,O,,,,,,,,,,
11744,13144,C,6,H,10,CaO,6,,,,,,,,,
11745,13145,C,6,H,10,CuO,6,,,,,,,,,
11746,13146,C,6,H,10,HgO,6,,,,,,,,,
11747,13147,C,2,CrO,4,,,,,,,,,,,
11748,13148,CuC,2,O,4,,,,,,,,,,,
11749,13149,C,2,O,4,Sn,,,,,,,,,,
11750,13150,C,6,H,10,O,3,,,,,,,,,
11751,13151,C,4,H,8,Cl,3,NO,,,,,,,,
11752,13152,C,9,H,18,O,,,,,,,,,,
11753,13153,C,3,Cl,4,O,,,,,,,,,,
11754,13154,C,12,H,12,Al,2,O,18,,,,,,,
11755,13155,C,4,H,4,CuO,6,,,,,,,,,
11756,13156,C,4,H,7,BrO,,,,,,,,,,
11757,13157,C,4,H,9,N,3,O,2,,,,,,,
11758,13158,C,4,H,4,O,5,Pb,,,,,,,,
